aluguel,condominio,iptu,fotos,endereco,description,description_len,features,url
R$ 2.100/mês,R$ 365,,12 fotos,"Rua Semi Gebara - Vila Leme da Silva, Bauru - SP",,0,"['70m²', '2 quartos', '2 banheiros\n2 suítes', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-leme-da-silva-bairros-bauru-com-garagem-70m2-aluguel-RS2100-id-2524742049/
R$ 3.300/mês,R$ 653,,16 fotos,"Vila Aviação, Bauru - SP",http://www.abelsampaio.com.br/,1,"['120m²', '3 quartos', '4 banheiros\n3 suítes', '3 vagas', 'Ar-condicionado']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-aviacao-bairros-bauru-com-garagem-120m2-aluguel-RS3300-id-2497039280/
R$ 3.500/mês,R$ 830,,28 fotos,"Jardim Estoril IV, Bauru - SP",,0,"['135m²', '3 quartos', '4 banheiros\n3 suítes', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-estoril-iv-bairros-bauru-com-garagem-135m2-aluguel-RS3500-id-2512081100/
R$ 1.800/mês,Não informado,,12 fotos,"Jardim Panorama, Bauru - SP","Apartamento para Locação próximo à USP e da padaria Copacabana

Residencial Sauim Castanheira

Contendo: 03 dormitórios sendo 1 suite, 01 banheiro social, sala ampla para 02 ambientes, com sacada ( vista para o sol da manhã ), cozinha americana, área de serviço com 01 banheiro, 02 vagas de garagem

Totalmente reformado, completo e armários novos, luminárias de LED.

Valor de Locação: R$ 1.800,00",59,"['91m²', '3 quartos', '1 banheiro\n1 suíte', '2 vagas', 'Salão de festas', 'Condomínio fechado', 'Churrasqueira', 'Academia', 'Portão eletrônico']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-panorama-bairros-bauru-com-garagem-91m2-aluguel-RS1800-id-2522996902/
R$ 2.500/mês,R$ 1.300,,18 fotos,"Jardim América, Bauru - SP",,0,"['140m²', '3 quartos', '4 banheiros\n3 suítes', '3 vagas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-america-bairros-bauru-com-garagem-140m2-venda-RS750000-id-2514764674/
R$ 4.200/mês,R$ 614,R$ 1.900,29 fotos,"Rua Padre João, 17 - Vila Santa Tereza, Bauru - SP","182 MTS², PRÓXIMO PQ VITÓRIA RÉGIA, HOTEL OBEID PLAZZA E USP MEDICINA E ODONTO, 3 SUÍTES, LAVABO, COMPLETO EM ARMÁRIOS EMBUTIDOS, 3 GARAGENS, ÓTIMO LAZER.
Desconto de R$200,00 nos primeiros seis meses de aluguel.
CORRETOR SÉRGIO - 14.99772.3114",36,"['182m²', '3 quartos', '4 banheiros\n3 suítes', '3 vagas', 'Sauna', 'Condomínio fechado', 'Circuito de segurança', 'Elevador', 'Academia']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-santa-tereza-bairros-bauru-com-garagem-182m2-venda-RS968000-id-2498487788/
R$ 950/mês,Não informado,,14 fotos,"Jardim Alvorada, Bauru - SP",,0,"['42m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-alvorada-bairros-bauru-com-garagem-42m2-aluguel-RS950-id-2524763699/
R$ 2.200/mês,R$ 245,,28 fotos,"Vila Aviação, Bauru - SP",,0,"['75m²', '2 quartos', '2 banheiros\n1 suíte', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-aviacao-bairros-bauru-com-garagem-75m2-aluguel-RS2200-id-2523285007/
R$ 1.800/mês,R$ 370,,8 fotos,"Rua Augusta Karg - Vila Aviação, Bauru - SP",,0,"['65m²', '2 quartos', '2 banheiros\n1 suíte', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-aviacao-bairros-bauru-com-garagem-65m2-aluguel-RS1800-id-2521529498/
R$ 1.000/mês,R$ 190,,7 fotos,"Parque Bauru, Bauru - SP",,0,"['45m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-bauru-bairros-bauru-com-garagem-45m2-aluguel-RS1000-id-2523026652/
R$ 1.000/mês,R$ 486,,9 fotos,"Vila Nova Cidade Universitaria, Bauru - SP",,0,"['65m²', '3 quartos', '2 banheiros\n1 suíte', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-cidade-universitaria-bairros-bauru-com-garagem-65m2-aluguel-RS1000-id-2521275857/
R$ 550/mês,R$ 215,,10 fotos,"Vila Cidade Universitária, Bauru - SP",,0,"['35m²', '1 quarto', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-cidade-universitaria-bairros-bauru-com-garagem-35m2-aluguel-RS550-id-2512522479/
R$ 1.200/mês,R$ 290,,14 fotos,"Jardim Infante Dom Henrique, Bauru - SP",,0,"['50m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-infante-dom-henrique-bairros-bauru-com-garagem-50m2-aluguel-RS1200-id-2519244577/
R$ 2.500/mês,,R$ 2.000,31 fotos,"Vila Altinópolis, Bauru - SP","3 DORM. SENDO UMA SUITE E 2 COM ARMÁRIOS EMBUTIDOS, SALA DE ESTAR, SALA DE TV, SALA DE JANTAR
COZINHA PLANEJADA REPLETA EM ARMÁRIOS, COPA, BANHEIRO SOCIAL, QUINTAL GRANDE COM PISCINA E
EDICULA COM BANHEIRO, LAVANDERIA E CHURRASQUEIRA.
GARAGEM PARA 6 CARROS SENDO APENAS 1 DESCOBERTO.

GLAYCI OU PORTO IMOBILIÁRIA

Mais informações em www.portoimobiliaria.com",49,"['380m²', '3 quartos', '3 banheiros\n1 suíte', '6 vagas', 'Garagem']",https://www.vivareal.com.br/imovel/casa-3-quartos-vila-altinopolis-bairros-bauru-com-garagem-380m2-aluguel-RS2500-id-2509789771/
R$ 1.300/mês,R$ 505,,10 fotos,"Vila Nova Cidade Universitaria, Bauru - SP",,0,"['55m²', '1 quarto', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-cidade-universitaria-bairros-bauru-com-garagem-55m2-aluguel-RS1300-id-2520542281/
R$ 800/mês,R$ 880,,25 fotos,"Jardim Nasralla, Bauru - SP",,0,"['86m²', '3 quartos', '2 banheiros\n1 suíte', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-nasralla-bairros-bauru-com-garagem-86m2-venda-RS300000-id-2521711888/
R$ 3.000/mês,Não informado,,40 fotos,"Rua Benedito Moreira Pinto - Jardim Panorama, Bauru - SP",,0,"['554m²', '3 quartos', '3 banheiros\n1 suíte', '3 vagas']",https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-panorama-bairros-bauru-com-garagem-554m2-venda-RS800000-id-2523565029/
R$ 1.700/mês,R$ 318,,6 fotos,"Vila Altinópolis, Bauru - SP",http://www.abelsampaio.com.br/,1,"['40m²', '1 quarto', '1 banheiro', '1 vaga', 'Mobiliado']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-altinopolis-bairros-bauru-com-garagem-40m2-aluguel-RS1700-id-2512087710/
R$ 3.800/mês,R$ 686,,9 fotos,"Vila Aviação, Bauru - SP","Edifício Vivant

3 Suítes completa em armários, Lavabo, Sala Ampla com Varanda Gourmet, Cozinha Planejada;
Completo em armários Planejados e Climatizado.

Condomínio Oferece área de lazer completa e segurança 24h.

Localização Privilegiada em Bauru.",30,"['134m²', '3 quartos', '4 banheiros\n3 suítes', '2 vagas', 'Segurança 24h', 'Salão de jogos', 'Garagem', 'Varanda', 'Salão de festas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-aviacao-bairros-bauru-com-garagem-134m2-aluguel-RS3800-id-2518474518/
R$ 1.200/mês,R$ 280,,17 fotos,"Rua Antônio Garcia - Jardim Brasil, Bauru - SP","ÓTIMO APARTAMENTO P´ROXIMO A USC, COM ARMÁRIOS, PISO FRIO, PORTARIA 24 HORAS. (AGENDE UMA VISITA )",16,"['65m²', '2 quartos', '2 banheiros\n1 suíte', '1 vaga', 'Cozinha', 'Vigia', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-brasil-bairros-bauru-com-garagem-65m2-aluguel-RS1200-id-2515504713/
R$ 800/mês,R$ 370,,15 fotos,"Jardim Auri Verde, Bauru - SP",,0,"['56m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-auri-verde-bairros-bauru-com-garagem-56m2-aluguel-RS800-id-2524080374/
R$ 1.010/mês,Não informado,,16 fotos,"Novo Jardim Pagani, Bauru - SP",,0,"['90m²', '3 quartos', '2 banheiros', '4 vagas']",https://www.vivareal.com.br/imovel/casa-3-quartos-novo-jardim-pagani-bairros-bauru-com-garagem-90m2-aluguel-RS1010-id-2524175880/
R$ 800/mês,R$ 290,,8 fotos,"Jardim Terra Branca, Bauru - SP","Apartamento com 2 dormitórios, 54 m² - venda por R$ 180.000 ou aluguel por R$ 800/mês - Jardim Terra Branca - Bauru/SP. Repleto em armários planejados e embutidos, acabamento em gesso na sala e no condomínio possui portaria 24 horas, playground, salão de festas e academia. Entrou, morou! Excelente oportunidade de negócio! -",53,"['54m²', '2 quartos', '1 banheiro', '1 vaga', 'Interfone', 'TV a cabo', 'Cozinha', 'Elevador', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-terra-branca-bairros-bauru-com-garagem-54m2-venda-RS180000-id-2520338656/
R$ 5.500/mês,R$ 430,,28 fotos,"Residencial Villaggio III, Bauru - SP","Excelente Sobrado, Residencial Villaggio III, Bauru/SP
Excelente localização 5 dormitórios sendo 2 suítes, sala de jantar, sala de estar e Home, Cozinha planejada, Espaço Gourmet, Piscina.
Estuda permuta em até 70%. -",30,"['350m²', '5 quartos', '5 banheiros\n2 suítes', '4 vagas', 'Escritório', 'Condomínio fechado', 'Piscina', 'Churrasqueira', 'Cozinha']",https://www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-residencial-villaggio-iii-bairros-bauru-com-garagem-350m2-venda-RS1650000-id-2489670153/
R$ 2.610/mês,Não informado,,9 fotos,"Vila Santo Antonio, Bauru - SP",,0,"['90m²', '3 quartos', '2 banheiros\n1 suíte', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-santo-antonio-bairros-bauru-com-garagem-90m2-venda-RS520000-id-2521243130/
R$ 580/mês,R$ 150,R$ 25,5 fotos,"Vila Cardia, Bauru - SP","Ed Bem Te Vi - Apartamento de 1 dorm, sala com cozinha americana, 1 vaga. Excelente localização - Prox ao Tauste Duque, SESC, UniSagrado. AGENDE UMA VISITA Atualizado em",29,"['35m²', '1 quarto', '1 banheiro', '1 vaga', 'Cozinha', 'Interfone']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-cardia-bairros-bauru-com-garagem-35m2-aluguel-RS580-id-2519026983/
R$ 750/mês,R$ 269,,16 fotos,"Rua Alberto Segalla - Jardim Infante Dom Henrique, Bauru - SP",,0,"['44m²', '1 quarto', '1 banheiro\n1 suíte', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-infante-dom-henrique-bairros-bauru-com-garagem-44m2-aluguel-RS750-id-2523669756/
R$ 580/mês,R$ 494,,13 fotos,"Centro, Bauru - SP",,0,"['47m²', '1 quarto', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-bauru-com-garagem-47m2-aluguel-RS580-id-2523671380/
R$ 4.000/mês,,R$ 100,16 fotos,"Jardim Aeroporto, Bauru - SP","Casa a meia quadra da Av Getulio Vargas. Excelente localização! Linda arquitetura, casa muito conservada, ambientes amplos, completa em armarios, ar condicionado, com quintal e edícula. AGENDE UMA VISITA!!! Atualizado em",31,"['264m²', '4 quartos', '4 banheiros\n1 suíte', '2 vagas', 'Interfone', 'Condomínio fechado', 'Churrasqueira', 'Jardim', 'Cozinha']",https://www.vivareal.com.br/imovel/casa-4-quartos-jardim-aeroporto-bairros-bauru-com-garagem-264m2-aluguel-RS4000-id-2524552447/
R$ 3.000/mês,Não informado,,15 fotos,"Jardim Estoril, Bauru - SP","Imovel bem localizado, contendo: sala 2 ambientes sala de tv, cozinha com armários, lavanderia, 3 dormitórios sendo 1 suite, garagem pra 2 veiculos, ar condicionado na sala e nos quartos, edicula e churrasqueira. -",34,"['199m²', '3 quartos', '2 banheiros\n1 suíte', '2 vagas', 'Escritório', 'Churrasqueira', 'Quintal', 'Cozinha', 'Área de serviço']",https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-estoril-bairros-bauru-com-garagem-199m2-aluguel-RS3000-id-2521453809/
R$ 3.500/mês,,R$ 170,22 fotos,"Jardim Contorno, Bauru - SP","Imóvel com ambientes amplos que proporcionam conforto em 250m²

3 dormitórios sendo 1 suíte master com close e hidro
2 salas
Cozinha completa em armários
Área gourmet
Piscina
4 vagas de garagem -",27,"['250m²', '3 quartos', '3 banheiros\n1 suíte', '4 vagas', 'Churrasqueira', 'Cozinha', 'Piscina', 'Quintal', 'Área de serviço']",https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-contorno-bairros-bauru-com-garagem-250m2-aluguel-RS3500-id-2524883706/
R$ 1.200/mês,R$ 340,,8 fotos,"Jardim Colonial, Bauru - SP",,0,"['60m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-colonial-bairros-bauru-com-garagem-60m2-aluguel-RS1200-id-2524814112/
R$ 750/mês,R$ 385,,16 fotos,"Jardim Paulista, Bauru - SP","Apartamento de um dormitório próximo da Avenida Nossa Senhora de Fátima com armários, sala com sacada, banheiro, área de serviço, garagem.

Agende a sua visita, D'fatto imóveis",26,"['45m²', '1 quarto', '1 banheiro', '1 vaga', 'Varanda', 'Interfone', 'Cozinha', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-paulista-bairros-bauru-com-garagem-45m2-aluguel-RS750-id-2506841078/
R$ 1.750/mês,R$ 394,,24 fotos,"Vila Nova Cidade Universitaria, Bauru - SP","? Lindo apartamento com 2 suítes, 67,00 m²
? Completo em armários incluindo um fogão de embutir em inox
? Um aparelho de ar condicionado na sala
? Instalações prontas pra ar condicionado na sala e dormitórios, vaga de garagem (térreo) e despensa (térreo)
- GRANDE OPORTUNIDADE NA D'FATTO IMÓVEIS, AGENDE JÁ SUA VISITA!",50,"['67m²', '2 quartos', '2 banheiros\n2 suítes', '1 vaga', 'Interfone', 'Garagem', 'Varanda', 'Salão de festas', 'Piscina']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-cidade-universitaria-bairros-bauru-com-garagem-67m2-aluguel-RS1750-id-2516007862/
R$ 2.300/mês,R$ 384,,16 fotos,"Vila Santa Tereza, Bauru - SP",,0,"['86m²', '3 quartos', '2 banheiros\n1 suíte', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-santa-tereza-bairros-bauru-com-garagem-86m2-aluguel-RS2300-id-2521118399/
R$ 3.700/mês,R$ 542,R$ 200,72 fotos,"Vila Aviação, Bauru - SP","Imagine viver no local mais valorizado da cidade, rodeado pela natureza e perto de tudo o que você precisa.

Localizado na área mais privilegiada e valorizada de Bauru, com fácil acesso aos principais polos comerciais e sociais da cidade.

O Porto Fino Residencial é detalhadamente pensado para se tornar um refúgio mágico, acolhedor e encantador: a sua casa!

O deslumbrante vilarejo Portofino, na Riviera Italiana, com sua magia, beleza e sofisticação em cada detalhe, foi a fonte de inspiração desta obra prima.

Localizado na área mais privelegiada e valorizada de Bauru, é repleto de diferenciais, com altíssimo padrão de construção e acabamento, integrando modernidade, natureza, funcionalidade e conforto em todos os detalhes. Piscina adulto, Raia, infantil e piscina bar. Sauna e Repouso Sauna. Espaço Lareira. Redário. Churrasqueiras. Playgrounds Diversos. Quadra Tênis. Salão de jogos, adulto e infantil. Brinquedoteca. Quadra poliesportiva. Sala de Ioga/Pilates. Academia. Espaço Mulher. Espaço Bebê. Brinquedoteca. Praça de Festas. Salão de Festas. Empreendimento mais que completo. -",156,"['126m²', '3 quartos', '4 banheiros\n3 suítes', '2 vagas', 'Escritório', 'Interfone', 'Varanda', 'Condomínio fechado', 'Piscina']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-aviacao-bairros-bauru-com-garagem-126m2-aluguel-RS3700-id-2525169166/
R$ 750/mês,R$ 170,R$ 40,17 fotos,"Rua Neder Issa, 313 - Vila Guedes de Azevedo, Bauru - SP","Apartamento  em excelente localização próximo à Av. Getúlio Vargas e Bosque da Comunidade, 01 dormitórios com armário, sala com sacada, banheiro completo , cozinha planejada e 01 garagem.",29,"['38m²', '1 quarto', '1 banheiro', '1 vaga', 'Cozinha', 'Garagem', 'Varanda', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-guedes-de-azevedo-bairros-bauru-com-garagem-38m2-aluguel-RS750-id-2519516731/
R$ 800/mês,R$ 350,,18 fotos,"Residencial Francisco Lemos de Almeida , Bauru - SP",,0,"['63m²', '3 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-residencial-francisco-lemos-de-almeida-bairros-bauru-com-garagem-63m2-venda-RS170000-id-2520646220/
R$ 1.200/mês,R$ 250,,15 fotos,"Vila Maracy, Bauru - SP",,0,"['32m²', '1 quarto', '1 banheiro', 'Não informado SOLICITAR']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-maracy-bairros-bauru-32m2-aluguel-RS1200-id-2521240020/
R$ 1.600/mês,R$ 800,R$ 80,40 fotos,"Rua Doutor Alípio dos Santos - Jardim Panorama, Bauru - SP","Excelnte apartamento com 03 dormitórios sendo 01 suíte todos com armários e sacada, sala de visita e jantar com sacada, banheiros completos, cozinha planejada, área de serviço e 02 garagens.  O predio possuí  salão de festa e jogos, academia , piscina,  área para churrasco, quadra poli esportiva, playground e portaria 24 horas.",55,"['120m²', '3 quartos', '3 banheiros\n1 suíte', '2 vagas', 'Recepção', 'Garagem', 'Salão de festas', 'Piscina', 'Churrasqueira']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-panorama-bairros-bauru-com-garagem-120m2-aluguel-RS1600-id-2514403209/
R$ 800/mês,R$ 320,R$ 43,12 fotos,"Jardim Terra Branca, Bauru - SP",Apartamento 3 Dorm. - Spazio Bromelias Jd. Terra Branca - F.. Atualizado em,13,"['47m²', '3 quartos', '1 banheiro\n1 suíte', '1 vaga', 'Cozinha', 'Interfone']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-terra-branca-bairros-bauru-com-garagem-47m2-aluguel-RS800-id-2521216604/
R$ 3.000/mês,R$ 1.060,,33 fotos,"Rua Doutor Armando Pieroni, 70 - Vila Riachuelo, Bauru - SP","Amplo.
3 dormitórios sendo 1 suíte.
Cozinha completa em armários.
Sala 2 ambientes integrada com varanda gourmet.
2 vagas de garagem.
Depósito.
Despensa.
Lavabo.
Excelente acabamento. Atenção nos detalhes.

Corretor responsável: Marcelo Beraldo",24,"['130m²', '3 quartos', '4 banheiros\n1 suíte', '2 vagas', 'Elevador', 'Piscina', 'Churrasqueira', 'Ar-condicionado', 'Varanda gourmet']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-riachuelo-bairros-bauru-com-garagem-130m2-venda-RS850000-id-2445794312/
R$ 3.000/mês,R$ 503,,22 fotos,"Vila Aviação, Bauru - SP",,0,"['96m²', '3 quartos', '2 banheiros\n1 suíte', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-aviacao-bairros-bauru-com-garagem-96m2-aluguel-RS3000-id-2498634111/
R$ 600/mês,R$ 330,,7 fotos,"Jardim Samburá, Bauru - SP",,0,"['49m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sambura-bairros-bauru-com-garagem-49m2-aluguel-RS600-id-2512522478/
R$ 500/mês,R$ 240,,21 fotos,"Parque Bauru, Bauru - SP","Oportunidade apartamento 55m²

2 dormitórios
Sala 2 ambientes
Cozinha
Área de serviço
Banheiro social com armário
Portaria 24 horas
Playground
Churrasqueira
Salão de festas
Quadra poliesportiva
1 Vaga de garagem -",20,"['55m²', '2 quartos', '1 banheiro', '1 vaga', 'Churrasqueira', 'Cozinha', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-bauru-bairros-bauru-com-garagem-55m2-venda-RS110000-id-2523556194/
R$ 6.900/mês,R$ 440,,19 fotos,"Vila Aviação, Bauru - SP",,0,"['400m²', '3 quartos', '1 banheiro\n3 suítes', '3 vagas']",https://www.vivareal.com.br/imovel/casa-3-quartos-vila-aviacao-bairros-bauru-com-garagem-400m2-aluguel-RS6900-id-2519213894/
R$ 3.000/mês,R$ 515,,22 fotos,"Vila Aviação, Bauru - SP","Apartamento com 3 dormitórios para locação, 96 m² - Vivaz Home Resort - Bauru/SP. -",15,"['96m²', '3 quartos', '2 banheiros\n1 suíte', '2 vagas', 'Condomínio fechado', 'Piscina', 'Churrasqueira', 'Depósito', 'Elevador']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-aviacao-bairros-bauru-com-garagem-96m2-aluguel-RS3000-id-2511935472/
